Date,Open,High,Low,Close,Adj Close,Volume
2018-08-01,256.100006,270.170013,252.229996,268.459991,261.138458,47631000
2018-09-01,268.000000,271.160004,257.480011,266.040009,258.784515,53229200
2018-10-01,267.250000,272.809998,253.320007,261.350006,255.080170,84593100
2018-11-01,262.920013,285.450012,258.279999,281.359985,274.610107,74853800
2018-12-01,283.000000,287.940002,231.809998,249.119995,243.920502,88902900
2019-01-01,245.000000,272.440002,236.130005,270.200012,264.560547,82836100
2019-02-01,268.470001,272.489990,239.149994,242.220001,237.164536,77371500
2019-03-01,243.559998,259.250000,234.509995,247.259995,242.099335,101319700
2019-04-01,249.710007,250.199997,208.070007,233.070007,229.076523,173459600
2019-05-01,233.070007,251.179993,227.179993,241.800003,237.656952,101175300
2019-06-01,241.490005,253.490005,234.830002,244.009995,239.829071,72927300
2019-07-01,245.949997,268.690002,239.539993,249.009995,245.827240,82523900
2019-08-01,249.190002,251.580002,220.779999,234.000000,231.009079,76577600
2019-09-01,231.740005,236.559998,213.119995,217.320007,214.542282,87632100
2019-10-01,219.190002,255.720001,212.080002,252.699997,250.646515,107377000
2019-11-01,253.990005,283.000000,249.089996,279.869995,277.595703,72367800
2019-12-01,281.779999,300.000000,273.850006,293.980011,291.591064,60550900
