Date,Open,High,Low,Close,Adj Close,Volume
2012-08-01,39.889999,40.110001,36.730000,38.520000,34.018261,69694000
2012-09-01,38.520000,39.450001,37.119999,38.709999,34.304714,58291000
2012-10-01,38.790001,40.950001,38.689999,39.439999,34.951637,47227000
2012-11-01,39.549999,42.240002,39.509998,42.220001,37.415264,49398800
2012-12-01,42.259998,44.020000,42.020000,43.180000,38.466908,52711500
2013-01-01,43.590000,46.590000,43.009998,45.369999,40.417881,43842000
2013-02-01,45.400002,47.509998,45.400002,47.200001,42.048138,37727800
2013-03-01,47.220001,52.150002,46.889999,51.450001,46.040127,56654800
2013-04-01,51.380001,56.910000,51.290001,54.119999,48.429394,67533400
2013-05-01,54.060001,55.480000,53.220001,54.080002,48.393585,46150300
2013-06-01,54.009998,56.389999,52.380001,55.830002,50.151031,57737400
2013-07-01,56.110001,59.299999,54.400002,58.270000,52.342846,43659200
2013-08-01,58.389999,59.750000,56.240002,56.919998,51.130150,33339700
2013-09-01,57.459999,62.439999,57.209999,61.099998,55.084324,22285100
2013-10-01,61.180000,65.980003,60.779999,65.330002,58.897850,31194900
2013-11-01,65.550003,71.160004,65.160004,70.529999,63.585873,28488800
2013-12-01,70.790001,71.379997,67.739998,70.309998,63.605782,33235300
2014-01-01,70.110001,71.919998,66.129997,67.220001,60.810410,39120600
2014-02-01,67.129997,69.220001,64.279999,67.849998,61.380344,34245200
2014-03-01,67.110001,69.650002,63.529999,65.589996,59.542400,38425600
2014-04-01,65.599998,66.809998,62.549999,65.180000,59.170208,42956800
2014-05-01,64.760002,73.570000,63.849998,73.180000,66.432579,44089700
2014-06-01,73.309998,73.809998,71.000000,72.660004,66.191681,31264700
2014-07-01,72.669998,79.129997,72.010002,76.910004,70.063332,32776600
2014-08-01,76.959999,77.919998,74.660004,77.389999,70.500565,25335600
2014-09-01,77.510002,78.599998,75.709999,77.300003,70.636620,28143900
2014-10-01,78.209999,85.989998,74.320000,85.410004,78.047508,48207100
2014-11-01,85.809998,91.589996,85.580002,91.050003,83.201340,31704700
2014-12-01,90.639999,92.839996,89.260002,90.160004,82.658272,32680200
2015-01-01,90.610001,100.199997,89.519997,95.050003,87.141396,44102500
2015-02-01,95.570000,103.709999,93.599998,102.760002,94.209885,33069500
2015-03-01,102.570000,114.730003,102.000000,113.669998,104.519089,44467700
2015-04-01,113.930000,120.680000,111.410004,114.300003,105.098396,38211000
2015-05-01,115.120003,116.279999,112.559998,112.559998,103.498474,41601900
2015-06-01,112.809998,113.760002,105.779999,106.339996,98.027901,38556600
2015-07-01,107.169998,115.410004,104.129997,105.750000,97.484032,43472400
2015-08-01,105.750000,107.849998,91.480003,101.150002,93.243591,50259800
2015-09-01,97.550003,108.180000,94.070000,94.989998,87.809052,42480700
2015-10-01,94.989998,102.639999,90.820000,96.510002,89.214134,69505100
2015-11-01,97.510002,100.860001,96.220001,98.639999,91.183121,35872100
2015-12-01,98.839996,105.809998,98.029999,103.709999,96.202805,40736200
2016-01-01,102.309998,103.400002,87.089996,89.559998,83.077065,60277000
2016-02-01,89.110001,89.889999,80.500000,86.620003,80.349876,58845400
2016-03-01,86.800003,89.769997,85.410004,86.550003,80.598167,44627500
2016-04-01,86.610001,92.480003,84.050003,85.099998,79.247879,49934300
2016-05-01,85.190002,86.070000,73.309998,74.980003,69.823807,69414500
2016-06-01,74.760002,79.330002,73.440002,79.320000,74.201057,55301900
2016-07-01,79.290001,87.050003,79.110001,85.190002,79.692238,39937600
2016-08-01,85.279999,90.540001,85.110001,86.970001,81.357361,44163200
2016-09-01,87.010002,88.440002,79.339996,80.779999,75.856834,47867900
2016-10-01,80.680000,81.769997,68.379997,70.320000,66.034309,49113400
2016-11-01,69.849998,82.580002,68.709999,77.989998,73.236855,81570700
2016-12-01,77.879997,80.239998,73.860001,78.190002,73.766098,40754000
2017-01-01,78.510002,87.839996,78.309998,87.279999,82.341805,51239800
2017-02-01,87.709999,94.500000,86.089996,91.510002,86.332466,40007900
2017-03-01,92.190002,92.809998,85.220001,88.500000,83.828339,37416000
2017-04-01,88.410004,89.250000,79.400002,82.050003,77.718842,31016600
2017-05-01,82.320000,91.790001,81.070000,91.769997,86.925743,37803500
2017-06-01,91.709999,97.849998,91.029999,94.529999,89.920425,26682300
2017-07-01,94.860001,95.680000,90.300003,93.820000,89.245064,20883100
2017-08-01,94.110001,94.169998,77.690002,80.250000,76.336761,46421900
2017-09-01,80.459999,84.809998,78.339996,82.750000,79.075508,29040400
2017-10-01,82.970001,85.800003,75.459999,76.949997,73.533058,45747900
2017-11-01,77.480003,86.099998,71.900002,84.820000,81.053589,47165800
2017-12-01,83.980003,94.440002,81.209999,91.820000,88.159889,34930800
2018-01-01,92.150002,106.269997,92.120003,99.669998,95.696983,33370900
2018-02-01,97.739998,102.000000,85.800003,95.160004,91.366768,57519900
2018-03-01,94.839996,101.389999,82.879997,86.209999,83.097061,35061500
2018-04-01,86.099998,94.220001,81.580002,90.580002,87.309258,32386500
2018-05-01,90.449997,95.000000,81.970001,82.139999,79.174019,33922600
2018-06-01,82.660004,94.879997,82.139999,85.269997,82.551270,29455600
2018-07-01,84.800003,89.550003,81.779999,81.830002,79.220955,25119300
2018-08-01,81.669998,90.389999,77.279999,89.970001,87.101418,30628800
2018-09-01,89.529999,92.510002,83.389999,92.220001,89.672173,23156100
2018-10-01,92.750000,94.849998,83.070000,88.000000,85.568771,31094100
2018-11-01,88.440002,92.589996,80.279999,88.900002,86.443893,31257900
2018-12-01,88.980003,90.260002,69.360001,74.400002,72.670563,26767500
2019-01-01,73.739998,85.860001,72.550003,83.370003,81.432053,32148800
2019-02-01,81.820000,87.529999,79.699997,83.300003,81.363678,25735700
2019-03-01,83.709999,84.269997,75.529999,79.519997,78.032585,30672800
2019-04-01,80.040001,80.250000,70.550003,74.760002,73.361626,30895300
2019-05-01,75.129997,82.080002,73.040001,77.860001,76.403648,34444200
2019-06-01,78.120003,87.099998,78.120003,85.260002,84.098785,28021800
2019-07-01,85.779999,94.199997,84.519997,87.150002,85.963043,24853400
2019-08-01,90.879997,94.750000,80.410004,82.269997,81.149506,32619000
2019-09-01,81.870003,88.459999,80.430000,82.330002,81.588303,24151400
2019-10-01,82.480003,90.000000,79.750000,85.379997,84.610817,26705900
2019-11-01,85.919998,90.809998,82.099998,87.910004,87.118034,22732000
2019-12-01,87.870003,89.209999,82.570000,85.019997,84.647179,20963200
